"","ANAR","BRHO","CESO","LOMU","TACA","THIR","feasibility","niche_diff","fitness_diff","draw"
"265",1,1,1,0,0,1,0,-1.26300731917348,33.0827014004554,1397
"266",1,1,1,0,0,1,0,-1.49535287126006,64.1398741393568,2074
"267",1,1,1,0,0,1,0,-1.5384631791866,51.3993942813271,857
"268",1,1,1,0,0,1,0,-2.94751329449037,30.4232445530033,2257
"269",1,1,1,0,0,1,0,-2.10750618045869,57.830274650545,1072
"270",1,1,1,0,0,1,0,-1.1462473982976,43.3921919539984,1687
"271",1,1,1,0,0,1,0,-1.32107289271412,33.3020060463283,2575
"272",1,1,1,0,0,1,0,-3.4065710342078,52.1122509806846,3006
"273",1,1,1,0,0,1,0,-1.07487227335629,41.6573734162093,3732
"274",1,1,1,0,0,1,0,-1.48078845433466,35.7384019000559,482
"275",1,1,1,0,0,1,0,-1.39517722897766,32.8682588541402,1341
"276",1,1,1,0,0,1,0,-1.87969558376769,32.5167616187117,3204
"277",1,1,1,0,0,1,0,-1.68040070800754,38.5383706426762,1763
"278",1,1,1,0,0,1,0,-1.19942652001997,29.5441850649205,2318
"279",1,1,1,0,0,1,0,-2.07130360174685,42.2495834633998,1059
"280",1,1,1,0,0,1,0,-1.44077146648543,36.2824647908498,1290
"281",1,1,1,0,0,1,1,-1.52989220938805,44.6859527235935,3146
"282",1,1,1,0,0,1,0,-1.25376963618783,57.1602031834202,1594
"283",1,1,1,0,0,1,0,-1.81166930915681,43.3619767253199,2727
"284",1,1,1,0,0,1,0,-1.39019188263721,47.4932477431493,2960
"285",1,1,1,0,0,1,0,-1.76848970815696,49.1640335916309,3738
"286",1,1,1,0,0,1,0,-1.93911845280468,26.8040182589503,1567
"287",1,1,1,0,0,1,0,-1.57984841805781,47.8483585391649,1930
"288",1,1,1,0,0,1,0,-1.17886417064705,41.995751468931,3714
"289",1,1,1,0,0,1,0,-1.02157985267437,46.8902620883517,435
"290",1,1,1,0,0,1,0,-1.28101287998078,39.0953994123669,1461
"291",1,1,1,0,0,1,1,-1.48240824382347,25.5663496024094,2661
"292",1,1,1,0,0,1,0,-1.30473053259883,65.6825654346234,1967
"293",1,1,1,0,0,1,0,-1.8377776880797,48.9488078977416,2087
"294",1,1,1,0,0,1,0,-1.13666762579581,33.1303970131612,2137
"295",1,1,1,0,0,1,0,-1.6037804078108,47.862919825415,2578
"296",1,1,1,0,0,1,0,-1.86562044454165,47.1255892677404,899
"297",1,1,1,0,0,1,0,-1.09190756150101,44.1648199679417,3030
"298",1,1,1,0,0,1,0,-1.51714098440328,43.1814026419274,2602
"299",1,1,1,0,0,1,0,-1.0268245949972,36.2395277358901,394
"300",1,1,1,0,0,1,0,-2.48589303944793,53.9389964319632,3326
"301",1,1,1,0,0,1,1,-1.25564648231592,44.0335415557936,2240
"302",1,1,1,0,0,1,0,-1.99149447091862,42.1058099704754,1979
"303",1,1,1,0,0,1,0,-1.16661456205791,48.103656661667,1871
"304",1,1,1,0,0,1,0,-1.70858092481574,46.8804266239449,1013
"305",1,1,1,0,0,1,0,-1.16751151794672,52.0629898456832,2509
"306",1,1,1,0,0,1,0,-1.68180006885917,28.4980684395303,602
"307",1,1,1,0,0,1,0,-0.888412963051329,42.1805954342657,2794
"308",1,1,1,0,0,1,0,-1.01243992837881,39.1589973024507,3694
"309",1,1,1,0,0,1,0,-1.56806324202982,45.8479713177515,860
"310",1,1,1,0,0,1,0,-1.06120527794779,58.0598012151575,2978
"311",1,1,1,0,0,1,0,-1.39158788260864,37.6440952183472,1401
"312",1,1,1,0,0,1,0,-0.945610309390447,51.564887168692,763
"313",1,1,1,0,0,1,0,-0.600726292139482,41.4087774949613,192
"314",1,1,1,0,0,1,0,-2.04610476906086,26.2513802670508,1028
"315",1,1,1,0,0,1,0,-1.70109994882994,59.8266559783013,2111
"316",1,1,1,0,0,1,0,-0.993499710496848,42.9386262797453,532
"317",1,1,1,0,0,1,0,-2.21523703198946,37.6632290253955,2623
"318",1,1,1,0,0,1,0,-1.63967499862002,44.0504595800907,2909
"319",1,1,1,0,0,1,0,-1.12493060342026,41.2569718178024,867
"320",1,1,1,0,0,1,0,-1.73238130715746,49.3659394512513,855
"321",1,1,1,0,0,1,0,-1.11613703613993,44.9197224031264,3071
"322",1,1,1,0,0,1,0,-1.72357543884612,30.2076102855366,1248
"323",1,1,1,0,0,1,0,-1.09946117280595,44.1786273474265,2801
"324",1,1,1,0,0,1,0,-1.82394830191851,41.3154153568396,176
"325",1,1,1,0,0,1,0,-2.01678227000851,50.6329357703403,2142
"326",1,1,1,0,0,1,0,-1.08816932737835,52.3347012265409,1684
"327",1,1,1,0,0,1,0,-1.85298916285548,54.8346207195352,3254
"328",1,1,1,0,0,1,0,-1.59491213592584,35.0709561497956,2873
"329",1,1,1,0,0,1,0,-1.69249329444061,37.3759919456222,3299
"330",1,1,1,0,0,1,0,-1.0487209113555,54.7385715514363,1532
"331",1,1,1,0,0,1,0,-1.44906984772884,49.7322293624967,3099
"332",1,1,1,0,0,1,0,-1.75564482873104,57.4880229548797,905
"333",1,1,1,0,0,1,0,-1.22208905925473,64.6467265707544,3152
"334",1,1,1,0,0,1,0,-2.95818073654835,35.7063109837311,1456
"335",1,1,1,0,0,1,0,-1.625537298909,43.0898090182846,649
"336",1,1,1,0,0,1,0,-1.63756510484867,30.5365912151637,2525
"337",1,1,1,0,0,1,1,-0.771122553503661,26.5360616799426,3279
"338",1,1,1,0,0,1,0,-1.5076075529447,39.728339890623,369
"339",1,1,1,0,0,1,0,-1.5711819266835,33.1668190736145,1910
"340",1,1,1,0,0,1,0,-0.814802703832381,29.0998082237604,298
"341",1,1,1,0,0,1,0,-1.39030983489356,30.5965433595411,631
"342",1,1,1,0,0,1,0,-1.13468670885382,36.6771900710035,457
"343",1,1,1,0,0,1,0,-1.5088227652421,45.6265288051139,2120
"344",1,1,1,0,0,1,0,-0.952206230809895,53.6602278636872,1374
"345",1,1,1,0,0,1,0,-2.26853313867322,37.4379013149361,1408
"346",1,1,1,0,0,1,0,-1.14470398482546,32.2807892017587,2660
"347",1,1,1,0,0,1,0,-3.16312273467023,38.2947503446625,2619
"348",1,1,1,0,0,1,0,-1.45310772878449,38.5014029856638,2350
"349",1,1,1,0,0,1,0,-1.51428832084697,45.9649389517802,1075
"350",1,1,1,0,0,1,0,-1.50690871983542,58.4247245951425,2419
"351",1,1,1,0,0,1,0,-2.59740058679408,24.1413974264375,2508
"352",1,1,1,0,0,1,0,-1.24516496268537,51.3886075206978,790
"353",1,1,1,0,0,1,0,-2.43669718217406,17.8922554040966,3646
"354",1,1,1,0,0,1,0,-0.739657102429317,44.2329428686868,865
"355",1,1,1,0,0,1,0,-1.46354887511399,41.8953773012747,2943
"356",1,1,1,0,0,1,0,-1.28806985612682,34.7692976284538,2957
"357",1,1,1,0,0,1,0,-2.12044512797498,49.1925329493533,1798
"358",1,1,1,0,0,1,0,-1.14894252170934,41.1909307701105,40
"359",1,1,1,0,0,1,0,-0.82867055996223,59.9230838842368,774
"360",1,1,1,0,0,1,0,-0.698768953381348,56.0175470374883,1333
"361",1,1,1,0,0,1,0,-1.52237657478699,86.1161871349981,3232
"362",1,1,1,0,0,1,0,-2.25220982887071,27.6166532815474,927
"363",1,1,1,0,0,1,0,-1.76469779054967,29.6002340156317,3352
"364",1,1,1,0,0,1,1,-0.900670457528102,48.5576166645407,2165
"365",1,1,1,0,0,1,0,-2.40583412571688,53.1808247336044,2610
"366",1,1,1,0,0,1,0,-2.56735514550967,34.7757529195337,1709
"367",1,1,1,0,0,1,0,-1.60146331579243,41.9860022425994,151
"368",1,1,1,0,0,1,0,-0.727852746101947,34.8503032274926,3217
"369",1,1,1,0,0,1,0,-1.30675048719705,48.137983724082,2347
"370",1,1,1,0,0,1,0,-0.924611528201317,34.5862157582883,1817
"371",1,1,1,0,0,1,0,-1.15505956342594,38.0583945247137,129
"372",1,1,1,0,0,1,0,-1.25763529332924,71.6454103666594,68
"373",1,1,1,0,0,1,0,-1.52248823248786,35.7065692310929,3550
"374",1,1,1,0,0,1,0,-0.467146298048942,51.6363125915043,2397
"375",1,1,1,0,0,1,0,-1.18805341849,51.34422778234,1007
