"X1","X2","X3","X4","X5"
"PLNO","BRNI","LENI","ACAM","MAEL"
"PLNO","BRNI","LENI","ACAM","MICA"
"PLNO","BRNI","LENI","ACAM","PLER"
"PLNO","BRNI","LENI","ACAM","TWIL"
"PLNO","BRNI","LENI","MAEL","MICA"
"PLNO","BRNI","LENI","MAEL","PLER"
"PLNO","BRNI","LENI","MAEL","TWIL"
"PLNO","BRNI","LENI","MICA","PLER"
"PLNO","BRNI","LENI","MICA","TWIL"
"PLNO","BRNI","LENI","PLER","TWIL"
"PLNO","BRNI","ACAM","MAEL","MICA"
"PLNO","BRNI","ACAM","MAEL","PLER"
"PLNO","BRNI","ACAM","MAEL","TWIL"
"PLNO","BRNI","ACAM","MICA","PLER"
"PLNO","BRNI","ACAM","MICA","TWIL"
"PLNO","BRNI","ACAM","PLER","TWIL"
"PLNO","BRNI","MAEL","MICA","PLER"
"PLNO","BRNI","MAEL","MICA","TWIL"
"PLNO","BRNI","MAEL","PLER","TWIL"
"PLNO","BRNI","MICA","PLER","TWIL"
"PLNO","GITR","LENI","ACAM","MAEL"
"PLNO","GITR","LENI","ACAM","MICA"
"PLNO","GITR","LENI","ACAM","PLER"
"PLNO","GITR","LENI","ACAM","TWIL"
"PLNO","GITR","LENI","MAEL","MICA"
"PLNO","GITR","LENI","MAEL","PLER"
"PLNO","GITR","LENI","MAEL","TWIL"
"PLNO","GITR","LENI","MICA","PLER"
"PLNO","GITR","LENI","MICA","TWIL"
"PLNO","GITR","LENI","PLER","TWIL"
"PLNO","GITR","ACAM","MAEL","MICA"
"PLNO","GITR","ACAM","MAEL","PLER"
"PLNO","GITR","ACAM","MAEL","TWIL"
"PLNO","GITR","ACAM","MICA","PLER"
"PLNO","GITR","ACAM","MICA","TWIL"
"PLNO","GITR","ACAM","PLER","TWIL"
"PLNO","GITR","MAEL","MICA","PLER"
"PLNO","GITR","MAEL","MICA","TWIL"
"PLNO","GITR","MAEL","PLER","TWIL"
"PLNO","GITR","MICA","PLER","TWIL"
"PLNO","LENI","ACAM","MAEL","MICA"
"PLNO","LENI","ACAM","MAEL","PLER"
"PLNO","LENI","ACAM","MAEL","TWIL"
"PLNO","LENI","ACAM","MICA","PLER"
"PLNO","LENI","ACAM","MICA","TWIL"
"PLNO","LENI","ACAM","PLER","TWIL"
"PLNO","LENI","MAEL","MICA","PLER"
"PLNO","LENI","MAEL","MICA","TWIL"
"PLNO","LENI","MAEL","PLER","TWIL"
"PLNO","LENI","MICA","PLER","TWIL"
"PLNO","ACAM","MAEL","MICA","PLER"
"PLNO","ACAM","MAEL","MICA","TWIL"
"PLNO","ACAM","MAEL","PLER","TWIL"
"PLNO","ACAM","MICA","PLER","TWIL"
"PLNO","MAEL","MICA","PLER","TWIL"
"THIR","LOMU","BRNI","GITR","LENI"
"THIR","LOMU","BRNI","GITR","ACAM"
"THIR","LOMU","BRNI","GITR","MAEL"
"THIR","LOMU","BRNI","GITR","MICA"
"THIR","LOMU","BRNI","GITR","PLER"
"THIR","LOMU","BRNI","GITR","TWIL"
"THIR","LOMU","BRNI","LENI","ACAM"
"THIR","LOMU","BRNI","LENI","MAEL"
"THIR","LOMU","BRNI","LENI","MICA"
"THIR","LOMU","BRNI","LENI","PLER"
"THIR","LOMU","BRNI","LENI","TWIL"
"THIR","LOMU","BRNI","ACAM","MAEL"
"THIR","LOMU","BRNI","ACAM","MICA"
"THIR","LOMU","BRNI","ACAM","PLER"
"THIR","LOMU","BRNI","ACAM","TWIL"
"THIR","LOMU","BRNI","MAEL","MICA"
"THIR","LOMU","BRNI","MAEL","PLER"
"THIR","LOMU","BRNI","MAEL","TWIL"
"THIR","LOMU","BRNI","MICA","PLER"
"THIR","LOMU","BRNI","MICA","TWIL"
"THIR","LOMU","BRNI","PLER","TWIL"
"THIR","LOMU","GITR","LENI","ACAM"
"THIR","LOMU","GITR","LENI","MAEL"
"THIR","LOMU","GITR","LENI","MICA"
"THIR","LOMU","GITR","LENI","PLER"
"THIR","LOMU","GITR","LENI","TWIL"
"THIR","LOMU","GITR","ACAM","MAEL"
"THIR","LOMU","GITR","ACAM","MICA"
"THIR","LOMU","GITR","ACAM","PLER"
"THIR","LOMU","GITR","ACAM","TWIL"
"THIR","LOMU","GITR","MAEL","MICA"
"THIR","LOMU","GITR","MAEL","PLER"
"THIR","LOMU","GITR","MAEL","TWIL"
"THIR","LOMU","GITR","MICA","PLER"
"THIR","LOMU","GITR","MICA","TWIL"
"THIR","LOMU","GITR","PLER","TWIL"
"THIR","LOMU","LENI","ACAM","MAEL"
"THIR","LOMU","LENI","ACAM","MICA"
"THIR","LOMU","LENI","ACAM","PLER"
"THIR","LOMU","LENI","ACAM","TWIL"
"THIR","LOMU","LENI","MAEL","MICA"
"THIR","LOMU","LENI","MAEL","PLER"
"THIR","LOMU","LENI","MAEL","TWIL"
"THIR","LOMU","LENI","MICA","PLER"
"THIR","LOMU","LENI","MICA","TWIL"
"THIR","LOMU","LENI","PLER","TWIL"
"THIR","LOMU","ACAM","MAEL","MICA"
"THIR","LOMU","ACAM","MAEL","PLER"
"THIR","LOMU","ACAM","MAEL","TWIL"
"THIR","LOMU","ACAM","MICA","PLER"
"THIR","LOMU","ACAM","MICA","TWIL"
"THIR","LOMU","ACAM","PLER","TWIL"
"THIR","LOMU","MAEL","MICA","PLER"
"THIR","LOMU","MAEL","MICA","TWIL"
"THIR","LOMU","MAEL","PLER","TWIL"
"THIR","LOMU","MICA","PLER","TWIL"
"THIR","BRNI","GITR","LENI","ACAM"
"THIR","BRNI","GITR","LENI","MAEL"
"THIR","BRNI","GITR","LENI","MICA"
"THIR","BRNI","GITR","LENI","PLER"
"THIR","BRNI","GITR","LENI","TWIL"
"THIR","BRNI","GITR","ACAM","MAEL"
"THIR","BRNI","GITR","ACAM","MICA"
"THIR","BRNI","GITR","ACAM","PLER"
"THIR","BRNI","GITR","ACAM","TWIL"
"THIR","BRNI","GITR","MAEL","MICA"
"THIR","BRNI","GITR","MAEL","PLER"
"THIR","BRNI","GITR","MAEL","TWIL"
"THIR","BRNI","GITR","MICA","PLER"
"THIR","BRNI","GITR","MICA","TWIL"
"THIR","BRNI","GITR","PLER","TWIL"
"THIR","BRNI","LENI","ACAM","MAEL"
"THIR","BRNI","LENI","ACAM","MICA"
"THIR","BRNI","LENI","ACAM","PLER"
"THIR","BRNI","LENI","ACAM","TWIL"
"THIR","BRNI","LENI","MAEL","MICA"
"THIR","BRNI","LENI","MAEL","PLER"
"THIR","BRNI","LENI","MAEL","TWIL"
"THIR","BRNI","LENI","MICA","PLER"
"THIR","BRNI","LENI","MICA","TWIL"
"THIR","BRNI","LENI","PLER","TWIL"
"THIR","BRNI","ACAM","MAEL","MICA"
"THIR","BRNI","ACAM","MAEL","PLER"
"THIR","BRNI","ACAM","MAEL","TWIL"
"THIR","BRNI","ACAM","MICA","PLER"
"THIR","BRNI","ACAM","MICA","TWIL"
"THIR","BRNI","ACAM","PLER","TWIL"
"THIR","BRNI","MAEL","MICA","PLER"
"THIR","BRNI","MAEL","MICA","TWIL"
"THIR","BRNI","MAEL","PLER","TWIL"
"THIR","BRNI","MICA","PLER","TWIL"
"THIR","GITR","LENI","ACAM","MAEL"
"THIR","GITR","LENI","ACAM","MICA"
"THIR","GITR","LENI","ACAM","PLER"
"THIR","GITR","LENI","ACAM","TWIL"
"THIR","GITR","LENI","MAEL","MICA"
"THIR","GITR","LENI","MAEL","PLER"
"THIR","GITR","LENI","MAEL","TWIL"
"THIR","GITR","LENI","MICA","PLER"
"THIR","GITR","LENI","MICA","TWIL"
"THIR","GITR","LENI","PLER","TWIL"
"THIR","GITR","ACAM","MAEL","MICA"
"THIR","GITR","ACAM","MAEL","PLER"
"THIR","GITR","ACAM","MAEL","TWIL"
"THIR","GITR","ACAM","MICA","PLER"
"THIR","GITR","ACAM","MICA","TWIL"
"THIR","GITR","ACAM","PLER","TWIL"
"THIR","GITR","MAEL","MICA","PLER"
"THIR","GITR","MAEL","MICA","TWIL"
"THIR","GITR","MAEL","PLER","TWIL"
"THIR","GITR","MICA","PLER","TWIL"
"THIR","LENI","ACAM","MAEL","MICA"
"THIR","LENI","ACAM","MAEL","PLER"
"THIR","LENI","ACAM","MAEL","TWIL"
"THIR","LENI","ACAM","MICA","PLER"
"THIR","LENI","ACAM","MICA","TWIL"
"THIR","LENI","ACAM","PLER","TWIL"
"THIR","LENI","MAEL","MICA","PLER"
"THIR","LENI","MAEL","MICA","TWIL"
"THIR","LENI","MAEL","PLER","TWIL"
"THIR","LENI","MICA","PLER","TWIL"
"THIR","ACAM","MAEL","MICA","PLER"
"THIR","ACAM","MAEL","MICA","TWIL"
"THIR","ACAM","MAEL","PLER","TWIL"
"THIR","ACAM","MICA","PLER","TWIL"
"THIR","MAEL","MICA","PLER","TWIL"
"LOMU","BRNI","GITR","LENI","ACAM"
"LOMU","BRNI","GITR","LENI","MAEL"
"LOMU","BRNI","GITR","LENI","MICA"
"LOMU","BRNI","GITR","LENI","PLER"
"LOMU","BRNI","GITR","LENI","TWIL"
"LOMU","BRNI","GITR","ACAM","MAEL"
"LOMU","BRNI","GITR","ACAM","MICA"
"LOMU","BRNI","GITR","ACAM","PLER"
"LOMU","BRNI","GITR","ACAM","TWIL"
"LOMU","BRNI","GITR","MAEL","MICA"
"LOMU","BRNI","GITR","MAEL","PLER"
"LOMU","BRNI","GITR","MAEL","TWIL"
"LOMU","BRNI","GITR","MICA","PLER"
"LOMU","BRNI","GITR","MICA","TWIL"
"LOMU","BRNI","GITR","PLER","TWIL"
"LOMU","BRNI","LENI","ACAM","MAEL"
"LOMU","BRNI","LENI","ACAM","MICA"
"LOMU","BRNI","LENI","ACAM","PLER"
"LOMU","BRNI","LENI","ACAM","TWIL"
"LOMU","BRNI","LENI","MAEL","MICA"
"LOMU","BRNI","LENI","MAEL","PLER"
"LOMU","BRNI","LENI","MAEL","TWIL"
"LOMU","BRNI","LENI","MICA","PLER"
"LOMU","BRNI","LENI","MICA","TWIL"
"LOMU","BRNI","LENI","PLER","TWIL"
"LOMU","BRNI","ACAM","MAEL","MICA"
"LOMU","BRNI","ACAM","MAEL","PLER"
"LOMU","BRNI","ACAM","MAEL","TWIL"
"LOMU","BRNI","ACAM","MICA","PLER"
"LOMU","BRNI","ACAM","MICA","TWIL"
"LOMU","BRNI","ACAM","PLER","TWIL"
"LOMU","BRNI","MAEL","MICA","PLER"
"LOMU","BRNI","MAEL","MICA","TWIL"
"LOMU","BRNI","MAEL","PLER","TWIL"
"LOMU","BRNI","MICA","PLER","TWIL"
"LOMU","GITR","LENI","ACAM","MAEL"
"LOMU","GITR","LENI","ACAM","MICA"
"LOMU","GITR","LENI","ACAM","PLER"
"LOMU","GITR","LENI","ACAM","TWIL"
"LOMU","GITR","LENI","MAEL","MICA"
"LOMU","GITR","LENI","MAEL","PLER"
"LOMU","GITR","LENI","MAEL","TWIL"
"LOMU","GITR","LENI","MICA","PLER"
"LOMU","GITR","LENI","MICA","TWIL"
"LOMU","GITR","LENI","PLER","TWIL"
"LOMU","GITR","ACAM","MAEL","MICA"
"LOMU","GITR","ACAM","MAEL","PLER"
"LOMU","GITR","ACAM","MAEL","TWIL"
"LOMU","GITR","ACAM","MICA","PLER"
"LOMU","GITR","ACAM","MICA","TWIL"
"LOMU","GITR","ACAM","PLER","TWIL"
"LOMU","GITR","MAEL","MICA","PLER"
"LOMU","GITR","MAEL","MICA","TWIL"
"LOMU","GITR","MAEL","PLER","TWIL"
"LOMU","GITR","MICA","PLER","TWIL"
"LOMU","LENI","ACAM","MAEL","MICA"
"LOMU","LENI","ACAM","MAEL","PLER"
"LOMU","LENI","ACAM","MAEL","TWIL"
"LOMU","LENI","ACAM","MICA","PLER"
"LOMU","LENI","ACAM","MICA","TWIL"
"LOMU","LENI","ACAM","PLER","TWIL"
"LOMU","LENI","MAEL","MICA","PLER"
"LOMU","LENI","MAEL","MICA","TWIL"
"LOMU","LENI","MAEL","PLER","TWIL"
"LOMU","LENI","MICA","PLER","TWIL"
"LOMU","ACAM","MAEL","MICA","PLER"
"LOMU","ACAM","MAEL","MICA","TWIL"
"LOMU","ACAM","MAEL","PLER","TWIL"
"LOMU","ACAM","MICA","PLER","TWIL"
"LOMU","MAEL","MICA","PLER","TWIL"
"BRNI","GITR","LENI","ACAM","MAEL"
"BRNI","GITR","LENI","ACAM","MICA"
"BRNI","GITR","LENI","ACAM","PLER"
"BRNI","GITR","LENI","ACAM","TWIL"
"BRNI","GITR","LENI","MAEL","MICA"
"BRNI","GITR","LENI","MAEL","PLER"
"BRNI","GITR","LENI","MAEL","TWIL"
"BRNI","GITR","LENI","MICA","PLER"
"BRNI","GITR","LENI","MICA","TWIL"
"BRNI","GITR","LENI","PLER","TWIL"
"BRNI","GITR","ACAM","MAEL","MICA"
"BRNI","GITR","ACAM","MAEL","PLER"
"BRNI","GITR","ACAM","MAEL","TWIL"
"BRNI","GITR","ACAM","MICA","PLER"
"BRNI","GITR","ACAM","MICA","TWIL"
"BRNI","GITR","ACAM","PLER","TWIL"
"BRNI","GITR","MAEL","MICA","PLER"
"BRNI","GITR","MAEL","MICA","TWIL"
"BRNI","GITR","MAEL","PLER","TWIL"
"BRNI","GITR","MICA","PLER","TWIL"
"BRNI","LENI","ACAM","MAEL","MICA"
"BRNI","LENI","ACAM","MAEL","PLER"
"BRNI","LENI","ACAM","MAEL","TWIL"
"BRNI","LENI","ACAM","MICA","PLER"
"BRNI","LENI","ACAM","MICA","TWIL"
"BRNI","LENI","ACAM","PLER","TWIL"
"BRNI","LENI","MAEL","MICA","PLER"
"BRNI","LENI","MAEL","MICA","TWIL"
"BRNI","LENI","MAEL","PLER","TWIL"
"BRNI","LENI","MICA","PLER","TWIL"
"BRNI","ACAM","MAEL","MICA","PLER"
"BRNI","ACAM","MAEL","MICA","TWIL"
"BRNI","ACAM","MAEL","PLER","TWIL"
"BRNI","ACAM","MICA","PLER","TWIL"
"BRNI","MAEL","MICA","PLER","TWIL"
"GITR","LENI","ACAM","MAEL","MICA"
"GITR","LENI","ACAM","MAEL","PLER"
"GITR","LENI","ACAM","MAEL","TWIL"
"GITR","LENI","ACAM","MICA","PLER"
"GITR","LENI","ACAM","MICA","TWIL"
"GITR","LENI","ACAM","PLER","TWIL"
"GITR","LENI","MAEL","MICA","PLER"
"GITR","LENI","MAEL","MICA","TWIL"
"GITR","LENI","MAEL","PLER","TWIL"
"GITR","LENI","MICA","PLER","TWIL"
"GITR","ACAM","MAEL","MICA","PLER"
"GITR","ACAM","MAEL","MICA","TWIL"
"GITR","ACAM","MAEL","PLER","TWIL"
"GITR","ACAM","MICA","PLER","TWIL"
"GITR","MAEL","MICA","PLER","TWIL"
"LENI","ACAM","MAEL","MICA","PLER"
"LENI","ACAM","MAEL","MICA","TWIL"
"LENI","ACAM","MAEL","PLER","TWIL"
"LENI","ACAM","MICA","PLER","TWIL"
"LENI","MAEL","MICA","PLER","TWIL"
"ACAM","MAEL","MICA","PLER","TWIL"
