"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"138",0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,"0111010110000111",9,5.31411887472079
"139",1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,"1111010011000110",9,5.78578150427189
"140",1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,"1111010010100110",9,5.95355300527357
"141",1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,"1111010010010110",9,5.52023126960622
"142",1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,"1111010010000111",9,5.94079784192062
"143",0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,"0111010011100110",9,5.00440153574405
"144",0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,"0111010011010110",9,4.71531135022462
"145",0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,"0111010011000111",9,5.15296945904821
"146",0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,"0111010010110110",9,4.89820614618615
"147",0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,"0111010010100111",9,5.31538399488461
"148",0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,"0111010010010111",9,4.92680215206989
"149",0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,"0111111100000110",9,5.37628503373609
"150",1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,"1111111000000110",9,5.9271921513823
"151",0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,"0111111001000110",9,5.07060179337764
"152",0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,"0111111000100110",9,5.26464006764826
"153",0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,"0111111000010110",9,4.81368178170032
"154",0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,"0111111000000111",9,5.33047642072174
"155",1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,"1111110100000110",9,6.51832733539534
"156",0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,"0111110101000110",9,5.7385146028259
"157",0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,"0111110100100110",9,5.82858803571334
"158",0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,"0111110100010110",9,5.44144148840025
"159",0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,"0111110100000111",9,5.7507984558629
"160",1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,"1111110001000110",9,6.23047673571697
"161",1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,"1111110000100110",9,6.39023258641568
"162",1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"1111110000010110",9,5.95140335007393
"163",1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,"1111110000000111",9,6.37747742306273
"164",0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,"0111110001100110",9,5.44217133106113
"165",0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,"0111110001010110",9,5.15290988605059
"166",0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,"0111110001000111",9,5.59766469049329
"167",0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,"0111110000110110",9,5.32937822665387
"168",0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,"0111110000100111",9,5.75206357602672
"169",0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,"0111110000010111",9,5.35797423253761
