"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"ANAR","CESO","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","CESO","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","CESO","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","PLER","TACA","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","PLER","TACA","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","PLER","TACA","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","PLER","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","PLER","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","PLER","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","PLER","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","MICA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","LENI","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","CESO","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","CESO","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","THIR","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","TACA","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","PLER","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","MICA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","GITR","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","GITR","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","GITR","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","LENI","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","GITR","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","GITR","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO"
"ANAR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","TWIL"
"ANAR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","PLNO","TWIL"
"ANAR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL","PLNO","TWIL"
"ANAR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL","PLNO","TWIL"
"ANAR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","LENI","MICA","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","LENI","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"ANAR","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","LOMU"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","MAEL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","BRNI","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","MAEL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","LOMU","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","MAEL","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","MAEL","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","AMME","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","MAEL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","LOMU","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","MAEL","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","MAEL","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","BRNI","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","LOMU","MAEL","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","LOMU","MAEL","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","LOMU","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","ACAM","MAEL","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","MAEL","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","MAEL","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","BRNI","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","LOMU","MAEL","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","LOMU","MAEL","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","LOMU","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","AMME","MAEL","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","THIR","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","MAEL","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","MAEL","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","BRNI","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","LOMU","MAEL","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","LOMU","MAEL","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","LOMU","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","AMME","MAEL","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","ACAM","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","AMME","BRNI","LOMU","MAEL","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","AMME","BRNI","LOMU","MAEL","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","AMME","BRNI","LOMU","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","AMME","BRNI","MAEL","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","AMME","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","TACA","BRNI","LOMU","MAEL","PLNO","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","MAEL"
"BRHO","CESO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","PLNO"
"BRHO","CESO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","LOMU","TWIL"
"BRHO","CESO","GITR","LENI","MICA","PLER","THIR","ACAM","AMME","BRNI","MAEL","PLNO"
